ExperimentName	Subject	Session	Block	AffichageMot2.ACC	ContextSent	CorrResp	ExpectedV	FillerType	HasPronoun	IsAnimate	Item	ItemType	LeftWord	Length	List	N1	N1Type	NumPositions	RightWord	Running	Sentence	Slide1.ACC	Slide1.CRESP	Slide1.RESP	Slide1.RT	SubList	Tense	VerbPosition	Word
XP2List2	102	1	20	0	Do you have anything to mend the tear in my shirt, like needles, for example?	3	Vsg	test	1	0	5	test	is	short	2	matchbox	containers	3	are	Part1	A matchbox $ by the $ sewing machine.	0	3	1	2591	a	present	1	 sewing machine.
XP2List2	102	1	21	0	What will we put in the salad?	1	Vsg	Simple	0	0	60	filler	is	filler	0	filler	filler	4	are	Part1	Half $ of $ the lettuce $ already wilted.	1	1	1	4780	a	present	3	 already wilted.
XP2List2	102	1	22	0	Does Lisa have any information, maybe some pamphlets, to give renters about the apartment complex?	3	Vpl	test	0	0	29	test	is	short	2	several	quant	3	are	Part1	Several $ in the $ front office.	1	3	3	2337	a	present	1	 front office.
XP2List2	102	1	23	0	How has working in the warehouse changed Lucius?	3	Vpl	Simple	0	0	96	filler	is	filler	0	filler	filler	6	are	Part1	Dark $ storage boxes $ all $ he $ dreams about $ anymore.	1	3	3	4868	a	present	2	 anymore.
XP2List2	102	1	24	0	Does Lila have anything to remind her of her travels, like postcards?	3	Vpl	test	0	0	17	test	is	short	2	lot	measure	3	are	Part1	A lot $ in the $ desk drawer.	1	3	3	2027	a	present	1	 desk drawer.
XP2List2	102	1	25	0	Why is the meeting with management taking so long?	3	Vpl	Simple	0	0	56	filler	is	filler	0	filler	filler	4	are	Part1	The union $ organizers $ fighting for $ better wages.	1	3	3	1222	a	present	2	 better wages.
XP2List2	102	1	26	0	Was it the dry leaves that Roberto was raking?	3	Vpl	RC	0	0	37	filler	was	filler	0	filler	filler	6	were	Part1	The grass $ clippings $ what $ Roberto $ was raking $ yesterday.	1	3	3	2303	a	past	2	 yesterday.
XP2List2	102	1	27	0	Who was your favorite customer today at the toystore?	1	Vsg	MA	0	0	77	filler	was	filler	0	filler	filler	7	were	Part1	The new $ grandpa Olaf $ looking for $ a cute $ teddy bear $ for his $ granddaughter.	1	1	1	1975	a	past	2	 granddaughter.
XP2List2	102	1	28	0	Where are the vicious rodents now?	3	Vpl	RC	0	0	36	filler	is	filler	0	filler	filler	6	are	Part1	Two $ squirrels $ that attacked $ a chipmunk $ in $ the oak.	1	3	3	1306	a	present	4	 the oak.
XP2List2	102	1	29	0	Was the winter accessory you borrowed comfortable?	1	Vsg	RC	0	0	49	filler	was	filler	0	filler	filler	5	were	Part1	The scarf $ that $ Laura knitted $ warm $ but itchy.	1	1	1	1829	a	past	3	 but itchy.
XP2List2	102	1	30	0	Do we have any desserts to look forward to at the potluck, like some pies, perhaps?	3	Vpl	test	1	0	25	test	is	short	2	all	quant	3	are	Part1	All $ in $ the refrigerator.	1	3	3	4575	a	present	1	 the refrigerator.
XP2List2	102	1	31	0	Who is planning a celebration for whom?	1	Vsg	MA	0	0	73	filler	is	filler	0	filler	filler	8	are	Part1	The $ house guest $ Roberta $ planning $ a birthday $ party $ for $ her host.	1	1	1	1051	a	present	3	 her host.
XP2List2	102	1	32	0	Have you read anything interesting on the NASA website lately?	1	Vsg	Simple	0	0	64	filler	is	filler	0	filler	filler	5	are	Part1	Another $ asteroid $ expected to $ miss Earth $ this week.	1	1	1	2309	a	present	2	 this week.
XP2List2	102	1	33	0	Does John have anything left to munch on during the second half?	1	Vpl	test	0	0	27	test	is	long	2	more	quant	4	are	Part1	More chips $ on $ the dining $ room table.	0	1	3	1408	a	present	1	 room table.
XP2List2	102	1	34	0	What made Yi so upset?	1	Vsg	RC	0	0	52	filler	is	filler	0	filler	filler	7	are	Part1	The upholstery $ that $ she $ just cleaned $ now covered $ in $ her milkshake.	1	1	1	3447	a	present	4	 her milkshake.
XP2List2	102	1	35	0	Why couldn't Bill and Randy receive text messages?	3	Vpl	Simple	0	0	88	filler	was	filler	0	filler	filler	7	were	Part1	After being $ dropped, $ their $ cell phones $ never $ the same $ again.	1	3	3	1325	a	past	4	 again.
XP2List2	102	1	36	0	Why can't we finish the installation today?	1	Vsg	Simple	0	0	93	filler	is	filler	0	filler	filler	3	are	Part1	This cable $ two meters $ too short.	1	1	1	1713	a	present	1	 too short.
XP2List2	102	1	37	0	Does Rachel have anything to write a message on?	1	Vpl	test	0	0	19	test	is	long	2	couple	measure	5	are	Part1	A couple $ of $ notepads $ by $ the telephone.	0	1	3	1101	a	present	3	 the telephone.
XP2List2	102	1	38	0	Did you notice any patterns in the exam results?	3	Vpl	RC	0	0	41	filler	was	filler	0	filler	filler	5	were	Part1	Many students $ who $ turned in $ the test $ inattentive.	1	3	3	2508	a	past	4	 inattentive.
XP2List2	102	1	39	0	Does Uncle Roger have any valuables, like coins, in his home to insure?	3	Vsg	test	0	0	13	test	is	short	2	collection	collections	3	are	Part1	A collection $ on the $ closet shelf.	0	3	1	4182	a	present	1	 closet shelf.
XP2List2	102	1	40	0	What caused the delay at the construction site?	3	Vpl	Simple	0	0	53	filler	was	filler	0	filler	filler	4	were	Part1	Two surveyors $ carefully $ packing up $ their equipment.	1	3	3	1376	a	past	1	 their equipment.
XP2List2	102	1	41	0	Do you have a reason for switching to the new typesetting program?	1	Vsg	Simple	0	0	61	filler	was	filler	0	filler	filler	4	were	Part1	This $ word processor $ known to $ crash often.	1	1	1	1723	a	past	2	 crash often.
XP2List2	102	1	42	0	Does Nathan have anything to catch the dripping water from the leaky roof in?	1	Vpl	test	0	0	31	test	is	long	2	both	quant	3	are	Part1	Both pans $ on $ the range.	0	1	3	1355	a	present	1	 the range.
XP2List2	102	1	43	0	How will your wife spend the evening while you're away?	1	Vsg	MA	0	0	69	filler	is	filler	0	filler	filler	4	are	Part1	Martina $ going $ to a $ jazz concert.	1	1	1	1253	a	present	1	 jazz concert.
XP2List2	102	1	44	0	How do you ensure the children are safe?	3	Vpl	Simple	0	0	92	filler	is	filler	0	filler	filler	5	are	Part1	Electrical sockets $ always $ covered $ in the $ playroom.	1	3	3	1431	a	present	1	 playroom.
XP2List2	102	1	45	0	How did Michaela and Frank not see the racoon in their backyard?	3	Vpl	MA	0	0	72	filler	is	filler	0	filler	filler	6	are	Part1	They $ watching $ a small $ squirrel $ in $ a tree.	1	3	3	1787	a	present	1	 a tree.
XP2List2	102	1	46	0	What are the former members of the jazz group up to now?	3	Vpl	MA	0	0	68	filler	is	filler	0	filler	filler	5	are	Part1	The pianists $ Alexander $ and Ginnie $ learning $ classical sonatas.	1	3	3	1666	a	present	3	 classical sonatas.
XP2List2	102	1	47	0	Do you have anything to juggle around here, like balls?	3	Vsg	test	1	0	1	test	is	short	2	tube	containers	3	are	Part1	A tube $ by the $ tennis racket.	0	3	1	2500	a	present	1	 tennis racket.
XP2List2	102	1	48	0	Do you have any candy to tide me over until dinner?	1	Vsg	test	1	0	7	test	is	long	2	dish	containers	5	are	Part1	A dish $ of $ gumdrops $ on the $ end table.	1	1	1	1045	a	present	3	 end table.
XP2List2	102	1	49	0	What made everyone on Sesame Street so sad?	1	Vsg	Simple	0	0	89	filler	was	filler	0	filler	filler	7	were	Part1	Neither $ Bert nor $ Ernie $ able $ to find $ the rubber $ ducky.	0	1	3	1149	a	past	3	 ducky.
XP2List2	102	1	50	0	Who had been assigned to catch the murders?	3	Vpl	RC	0	0	33	filler	was	filler	0	filler	filler	6	were	Part1	The detectives $ who $ had done $ many investigations $ on $ the case.	1	3	3	1201	a	past	4	 the case.
XP2List2	102	1	51	0	What is causing all this uproar at the sweet sixteen party?	1	Vsg	MA	0	0	65	filler	is	filler	0	filler	filler	5	are	Part1	The $ birthday girl $ Andrea $ receiving an $ expensive gift.	1	1	1	1309	a	present	3	 expensive gift.
XP2List2	102	1	52	0	What were the academics doing in the cafe?	3	Vpl	MA	0	0	76	filler	was	filler	0	filler	filler	6	were	Part1	The professors $ Henry $ and Hilary $ reading $ a philosophical $ tome.	1	3	3	1270	a	past	3	 tome.
XP2List2	102	1	53	0	Do the Carlisles have any dinnerware or dishes to bring to the picnic?	3	Vsg	test	0	0	6	test	was	short	2	tub	containers	3	were	Part2	A tub $ by $ the dishwasher.	0	3	1	1274	b	past	1	 the dishwasher.
XP2List2	102	1	54	0	Do we have any recipes for coffee cake?	1	Vpl	test	1	0	20	test	was	long	2	handful	measure	5	were	Part2	A handful $ of $ cookbooks $ in the $ kitchen cabinet.	0	1	3	1049	b	past	3	 kitchen cabinet.
XP2List2	102	1	55	0	Why couldn't Emma study for chemistry in the library?	3	Vpl	RC	0	0	35	filler	was	filler	0	filler	filler	7	were	Part2	The notes $ that $ she brought $ actually $ for $ a different $ class.	1	3	3	1190	b	past	3	 class.
XP2List2	102	1	56	0	What surprised you at the parent-teacher conferences?	1	Vsg	Simple	0	0	87	filler	was	filler	0	filler	filler	7	were	Part2	Not $ a single $ parent $ upset $ by $ the new $ school dresscode.	1	1	1	3650	b	past	3	 school dresscode.
XP2List2	102	1	57	0	Do we have any evidence the vermin poison is working?	3	Vpl	RC	0	0	42	filler	is	filler	0	filler	filler	6	are	Part2	Some mice $ that $ Amanda found $ in the $ shed $ sick.	1	3	3	1918	b	present	5	 sick.
XP2List2	102	1	58	0	What made you change your mind about buying the 4x4?	3	Vpl	Simple	0	0	58	filler	is	filler	0	filler	filler	5	are	Part2	Pick-up $ trucks $ not known $ for fuel $ efficiency.	1	3	3	1356	b	present	2	 efficiency.
XP2List2	102	1	59	0	What were the kids doing before the rain started?	3	Vpl	MA	0	0	82	filler	was	filler	0	filler	filler	5	were	Part2	The $ fifth graders $ Julian and $ Richard $ playing tag.	1	3	3	970	b	past	4	 playing tag.
XP2List2	102	1	60	0	Do you have anything to match this shirt and jacket?	1	Vpl	test	1	0	24	test	was	long	2	ton	measure	5	were	Part2	A ton $ of $ ties $ on the $ far table.	0	1	3	2561	b	past	3	 far table.
XP2List2	102	1	61	0	What is the fertilizer doing there in the garden?	1	Vsg	MA	0	0	75	filler	was	filler	0	filler	filler	6	were	Part2	The gardener $ Ted $ planting $ a rosebush $ by $ the begonias.	1	1	1	1187	b	past	2	 the begonias.
XP2List2	102	1	62	0	Did your relative bequeath you anything after her passing?	1	Vsg	Simple	0	0	62	filler	is	filler	0	filler	filler	8	are	Part2	A tattered $ tablecloth $ all $ that $ Aunt Alice $ left us $ in $ her will.	1	1	1	1568	b	present	2	 her will.
XP2List2	102	1	63	0	Do you have anything, any bags, to carry the groceries home in?	3	Vpl	test	1	0	18	test	was	short	2	number	measure	3	were	Part2	A number $ in $ the pantry.	0	3	1	3619	b	past	1	 the pantry.
XP2List2	102	1	64	0	Does Grandpa have any childhood mementos to show us?	1	Vsg	test	0	0	4	test	was	long	2	shoebox	containers	5	were	Part2	A shoebox $ of $ pictures $ in $ the attic.	0	1	3	1639	b	past	3	 the attic.
XP2List2	102	1	65	0	Does Cecilia have any documentaries or DVDs to watch this evening?	3	Vsg	test	0	0	14	test	was	short	2	set	collections	3	were	Part2	A set $ by $ the television.	0	3	1	8788	b	past	1	 the television.
XP2List2	102	1	66	0	What does the forecast look like?	3	Vpl	Simple	0	0	94	filler	is	filler	0	filler	filler	5	are	Part2	Two $ inches of $ snow $ predicted $ for tonight.	0	3	1	1636	b	present	3	 for tonight.
XP2List2	102	1	67	0	Does Maria have any plants or flowers around the house to water?	3	Vsg	test	0	0	2	test	was	short	2	pot	containers	3	were	Part2	A pot $ on the $ back porch.	0	3	1	1852	b	past	1	 back porch.
XP2List2	102	1	68	0	What were the girls doing when the news arrived?	3	Vpl	MA	0	0	78	filler	was	filler	0	filler	filler	5	were	Part2	Nicole and $ Montana $ playing with $ a new $ dollhouse.	1	3	3	1030	b	past	2	 dollhouse.
XP2List2	102	1	69	0	Where was the guard dog last seen?	1	Vsg	RC	0	0	43	filler	was	filler	0	filler	filler	8	were	Part2	A Doberman $ that $ Marge saw $ in the $ park $ later $ sitting outside $ a bank.	1	1	1	806	b	past	5	 a bank.
XP2List2	102	1	70	0	Do you forsee any problems for today's pottery class?	1	Vsg	RC	0	0	50	filler	is	filler	0	filler	filler	7	are	Part2	A pot $ that $ Rachel $ about to $ glaze $ is $ already cracked.	1	1	1	1616	b	present	3	 already cracked.
XP2List2	102	1	71	0	Where is the other cookie that was dropped?	1	Vsg	RC	0	0	46	filler	is	filler	0	filler	filler	6	are	Part2	The cookie $ that $ Oliver dropped $ under $ the $ coffee table.	1	1	1	1045	b	present	3	 coffee table.
XP2List2	102	1	72	0	What caught the biologists' attention?	1	Vsg	Simple	0	0	59	filler	was	filler	0	filler	filler	5	were	Part2	Some green $ lichen $ growing $ on $ the stump.	0	1	3	1434	b	past	2	 the stump.
XP2List2	102	1	73	0	Do they have anything to light these candles with?	1	Vsg	test	1	0	8	test	was	long	2	pack	containers	5	were	Part2	A pack $ of $ matches $ in the $ game room.	1	1	1	1779	b	past	3	 game room.
XP2List2	102	1	74	0	Do we have anything, like blankets to give to charity this December?	3	Vsg	test	1	0	10	test	was	short	2	heap	collections	3	were	Part2	A heap $ in $ the closet.	0	3	1	2948	b	past	1	 the closet.
XP2List2	102	1	75	0	What are the kids doing in the den?	3	Vpl	MA	0	0	74	filler	is	filler	0	filler	filler	5	are	Part2	Sofia and $ Kyle $ folding $ a small $ paper boat.	1	3	3	1325	b	present	2	 paper boat.
XP2List2	102	1	76	0	Why was Parker making the OK sign?	1	Vsg	RC	0	0	51	filler	was	filler	0	filler	filler	8	were	Part2	Some $ rubber cement $ that $ he $ using $ was stuck $ on $ his fingers.	1	1	1	1434	b	past	4	 his fingers.
XP2List2	102	1	77	0	What were the agile beasts seeking?	3	Vpl	RC	0	0	39	filler	was	filler	0	filler	filler	7	were	Part2	The $ mountain goats $ that $ scaled $ the cliff $ searching $ for food.	1	3	3	1282	b	past	5	 for food.
XP2List2	102	1	78	0	What made the Stevens cry at the airport?	1	Vsg	Simple	0	0	63	filler	was	filler	0	filler	filler	4	were	Part2	Their daughter $ entering $ the $ Peace Corps.	1	1	1	2483	b	past	1	 Peace Corps.
XP2List2	102	1	79	0	Does Trevor have have any sports equipment around here?	1	Vpl	test	0	0	32	test	was	long	2	five	quant	3	were	Part2	Five baseballs $ in $ the bag.	0	1	3	2736	b	past	1	 the bag.
XP2List2	102	1	80	0	Where was the interior designer when you talked to her on the phone?	1	Vsg	MA	0	0	79	filler	was	filler	0	filler	filler	4	were	Part2	Manuela $ furnishing $ a fancy $ apartment.	1	1	1	1142	b	past	1	 apartment.
XP2List2	102	1	81	0	How are the adventerous newly-weds spending their honeymoon?	3	Vpl	MA	0	0	66	filler	is	filler	0	filler	filler	5	are	Part2	Julia and $ George $ exploring $ a remote $ valley.	1	3	3	861	b	present	2	 valley.
XP2List2	102	1	82	0	How hard will it be to get my car running again?	1	Vsg	Simple	0	0	95	filler	is	filler	0	filler	filler	5	are	Part2	Any trained $ professional $ able $ to repair $ that damage.	0	1	3	1780	b	present	2	 that damage.
XP2List2	102	1	83	0	Do they have any old timepieces, clocks for example, in this store to sell at auction?	3	Vpl	test	1	0	26	test	was	short	2	many	quant	3	were	Part2	Many $ in the $ antiques department.	1	3	3	1380	b	past	1	 antiques department.
XP2List2	102	1	84	0	What was going on outside the rural train station?	3	Vpl	Simple	0	0	55	filler	was	filler	0	filler	filler	6	were	Part2	The $ taxi drivers $ waiting $ impatiently $ for new $ customers.	1	3	3	1311	b	past	2	 customers.
XP2List2	102	1	85	0	Do we know what was going on backstage?	1	Vsg	MA	0	0	83	filler	was	filler	0	filler	filler	5	were	Part2	The presenter $ Mariko $ busily $ readying her $ slides.	1	1	1	961	b	past	2	 slides.
XP2List2	102	1	86	0	Are the yipping dogs already fully grown? 	3	Vpl	RC	0	0	34	filler	is	filler	0	filler	filler	5	are	Part2	Those $ schnauzers $ that chased $ Nicholas $ still puppies.	1	3	3	952	b	present	4	 still puppies.
XP2List2	102	1	87	0	Do you know what that fancy couple you know is doing tonight?	3	Vpl	MA	0	0	70	filler	is	filler	0	filler	filler	7	are	Part2	The epicures $ Gary and $ Victoria $ sharing $ a fine $ wine $ with friends.	1	3	3	704	b	present	3	 with friends.
XP2List2	102	1	88	0	Do we have any artwork to sell at the flea market?	1	Vpl	test	1	0	28	test	was	long	2	some	quant	2	were	Part2	Some paintings $ in storage.	0	1	3	1099	b	past	1	 in storage.
XP2List2	102	1	89	0	How did Dianne and Liz end up getting coffee together?	3	Vpl	Simple	0	0	90	filler	was	filler	0	filler	filler	4	were	Part2	They $ realized their $ appointments $ cancelled.	1	3	3	945	b	past	3	 cancelled.
XP2List2	102	1	90	0	Do they have anything, like magazines, to read while we wait?	3	Vpl	test	1	0	22	test	was	short	2	smattering	measure	3	were	Part2	A smattering $ in $ the basement.	0	3	1	1348	b	past	1	 the basement.
XP2List2	102	1	91	0	Do you know what type of firewood we'll have?	1	Vsg	RC	0	0	47	filler	was	filler	0	filler	filler	5	were	Part2	One $ tree $ that $ Katie felled $ a pine.	1	1	1	2227	b	past	4	 a pine.
XP2List2	102	1	92	0	Why has the supervisor received so many complaints lately?	3	Vpl	Simple	0	0	86	filler	was	filler	0	filler	filler	7	were	Part2	Several workers $ of $ the belief $ that $ their pay $ was $ too low.	1	3	3	1200	b	past	1	 too low.
XP2List2	102	1	93	0	Who is playing the next three songs?	1	Vsg	Simple	0	0	91	filler	is	filler	0	filler	filler	5	are	Part2	Either Fumiko $ or Ed $ scheduled $ to perform $ next.	0	1	3	11973	b	present	2	 next.
XP2List2	102	1	94	0	Do we have anyone to give this extra ice cream to?	1	Vsg	test	1	1	16	test	was	long	2	troop	collections	5	were	Part2	A troop $ of $ preschoolers $ at $ the park.	0	1	3	938	b	past	3	 the park.
XP2List2	102	1	95	0	Do you have any livestock to show the second graders on their visit to the farm?	1	Vsg	test	1	1	12	test	was	long	2	group	collections	5	were	Part2	A group $ of $ llamas $ across $ the pasture.	0	1	3	828	b	past	3	 the pasture.
XP2List2	102	1	96	0	Why is Tanya typing so furiously at her computer?	1	Vsg	MA	0	0	71	filler	is	filler	0	filler	filler	4	are	Part2	She $ creating $ a new $ computer game.	1	1	1	697	b	present	1	 computer game.
XP2List2	102	1	97	0	Why is the rest of the team jealous?	1	Vsg	MA	0	0	67	filler	is	filler	0	filler	filler	4	are	Part2	Caroline $ training $ with a $ new coach.	1	1	1	778	b	present	1	 new coach.
XP2List2	102	1	98	0	Hasn't anyone cleaned around here today?	3	Vpl	RC	0	0	38	filler	is	filler	0	filler	filler	5	are	Part2	These $ picture frames $ that $ Yanina bought $ quite dusty.	1	3	3	659	b	present	4	 quite dusty.
XP2List2	102	1	99	0	Do we have anywhere more private to talk, with not so many people?	3	Vpl	test	1	1	30	test	was	short	2	fewer	quant	3	were	Part2	Fewer $ in $ the courtyard.	1	3	3	1063	b	past	1	 the courtyard.
XP2List2	102	1	100	0	Don't you think it's strange to see such animals here?	3	Vpl	Simple	0	0	54	filler	is	filler	0	filler	filler	4	are	Part2	Adult caribou $ seldom $ found $ in Montana. 	1	3	3	2192	b	present	1	 in Montana. 
XP2List1	103	1	1	0	How much natural light does your new office have?		?	?	?	?	training3	?	is	?	?	?	training	4	are	Entrainement	My $ ficus tree $ thriving $ there.	0		1	2418	?	?	2	 there.
XP2List1	103	1	2	0	What did you like best about living in New England?		?	?	?	?	training2	?	was	?	?	?	training	4	were	Entrainement	The leaves $ in the $ fall $ beautiful.	0		3	836	?	?	3	 beautiful.
